[INFO] | 2024-11-10 07:40:06 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Analysis started at: 2024-11-10 07:40:06 AM
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function buyNBurn
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for balance
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for balance
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function balance
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for balanceCompound
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for balanceCompound
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function balanceCompound
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for balanceFulcrum
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for balanceFulcrum
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function balanceFulcrum
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for balanceAave
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for balanceAave
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function balanceAave
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for _balance
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for _balance
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function _balance
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for _balanceCompound
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for _balanceCompound
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function _balanceCompound
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for _balanceFulcrum
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for _balanceFulcrum
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function _balanceFulcrum
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for _balanceAave
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for _balanceAave
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function _balanceAave
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for extractTokensIfStuck
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for extractTokensIfStuck
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function extractTokensIfStuck
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for constructor
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for constructor
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Range graph generated
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function constructor
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for isOwner
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for isOwner
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function isOwner
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Range graph generated
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function transferOwnership
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for renounceOwnership
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for renounceOwnership
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Range graph generated
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function renounceOwnership
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for approve
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for approve
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Range graph generated
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function approve
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for increaseAllowance
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for increaseAllowance
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Range graph generated
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function increaseAllowance
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for decreaseAllowance
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for decreaseAllowance
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Range graph generated
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function decreaseAllowance
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for _transfer
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for _transfer
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Range graph generated
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function _transfer
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for sub
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for sub
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function sub
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for decreaseAllowance
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for decreaseAllowance
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Range graph generated
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function decreaseAllowance
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for _transfer
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for _transfer
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Range graph generated
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function _transfer
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for _mint
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for _mint
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Range graph generated
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function _mint
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for increaseAllowance
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for increaseAllowance
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Range graph generated
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function increaseAllowance
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for _mint
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for _mint
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Range graph generated
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function _mint
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for div
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for div
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function div
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for mod
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for mod
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function mod
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for callOptionalReturn
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for callOptionalReturn
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function callOptionalReturn
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for supplyCompound
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for supplyCompound
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function supplyCompound
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for _withdrawCompound
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for _withdrawCompound
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function _withdrawCompound
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for supplyFulcrum
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for supplyFulcrum
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function supplyFulcrum
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for _withdrawFulcrum
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for _withdrawFulcrum
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function _withdrawFulcrum
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for _withdrawAave
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for _withdrawAave
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function _withdrawAave
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for recommend
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for recommend
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function recommend
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for balanceDydx
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for balanceDydx
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function balanceDydx
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for _balanceDydx
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for _balanceDydx
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function _balanceDydx
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for supplyDydx
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for supplyDydx
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function supplyDydx
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for _withdrawDydx
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for _withdrawDydx
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function _withdrawDydx
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for getAave
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for getAave
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function getAave
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for getAaveCore
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for getAaveCore
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function getAaveCore
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for constructor
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for constructor
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Range graph generated
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function constructor
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for isOwner
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for isOwner
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function isOwner
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for approve
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for approve
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Range graph generated
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function approve
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for extractETHIfStuck
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for extractETHIfStuck
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function extractETHIfStuck
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Range graph generated
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function transferOwnership
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for renounceOwnership
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for renounceOwnership
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Range graph generated
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function renounceOwnership
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for setRetirementYeldTreasury
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for setRetirementYeldTreasury
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Range graph generated
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function setRetirementYeldTreasury
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for setUniswapRouter
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for setUniswapRouter
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Range graph generated
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Processed function setUniswapRouter
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Generating return summary for changeYeldToRewardPerDay
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Return summary generated for changeYeldToRewardPerDay
[INFO] | 2024-11-10 07:40:16 AM | analyzer.0x1c57481dc2e2b987b2f012e9d3cc4cbbecd7c116 | Range graph generated
