[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Analysis started at: 2024-11-10 07:37:28 AM
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for _balanceCompound
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function _balanceCompound
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for _balanceFulcrum
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for _balanceFulcrum
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function _balanceFulcrum
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for _balanceAave
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for _balanceAave
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function _balanceAave
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for extractTokensIfStuck
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for extractTokensIfStuck
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function extractTokensIfStuck
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for constructor
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for constructor
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function constructor
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for isOwner
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for isOwner
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function isOwner
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function transferOwnership
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for renounceOwnership
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for renounceOwnership
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function renounceOwnership
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for approve
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for approve
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function approve
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for increaseAllowance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for increaseAllowance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function increaseAllowance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for decreaseAllowance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for decreaseAllowance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function decreaseAllowance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for _transfer
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for _transfer
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function _transfer
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for sub
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for sub
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function sub
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for decreaseAllowance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for decreaseAllowance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function decreaseAllowance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for _transfer
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for _transfer
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function _transfer
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for _mint
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for _mint
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function _mint
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for increaseAllowance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for increaseAllowance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function increaseAllowance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for _mint
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for _mint
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function _mint
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for div
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for div
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function div
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for mod
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for mod
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function mod
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for callOptionalReturn
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for callOptionalReturn
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function callOptionalReturn
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for supplyCompound
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for supplyCompound
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function supplyCompound
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for _withdrawCompound
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for _withdrawCompound
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function _withdrawCompound
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for supplyFulcrum
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for supplyFulcrum
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function supplyFulcrum
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for _withdrawFulcrum
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for _withdrawFulcrum
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function _withdrawFulcrum
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for _withdrawAave
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for _withdrawAave
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function _withdrawAave
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for recommend
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for recommend
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function recommend
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for balanceDydx
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for balanceDydx
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function balanceDydx
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for _balanceDydx
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for _balanceDydx
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function _balanceDydx
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for supplyDydx
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for supplyDydx
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function supplyDydx
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for _withdrawDydx
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for _withdrawDydx
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function _withdrawDydx
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for getAave
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for getAave
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function getAave
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for getAaveCore
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for getAaveCore
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function getAaveCore
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for constructor
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for constructor
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function constructor
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for isOwner
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for isOwner
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function isOwner
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for approve
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for approve
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function approve
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for extractETHIfStuck
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for extractETHIfStuck
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function extractETHIfStuck
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function transferOwnership
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for renounceOwnership
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for renounceOwnership
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function renounceOwnership
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for setRetirementYeldTreasury
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for setRetirementYeldTreasury
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function setRetirementYeldTreasury
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for setUniswapRouter
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for setUniswapRouter
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function setUniswapRouter
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for changeYeldToRewardPerDay
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for changeYeldToRewardPerDay
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function changeYeldToRewardPerDay
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for set_new_APR
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for set_new_APR
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function set_new_APR
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for set_new_FULCRUM
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for set_new_FULCRUM
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function set_new_FULCRUM
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for set_new_COMPOUND
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for set_new_COMPOUND
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function set_new_COMPOUND
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for set_new_DTOKEN
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for set_new_DTOKEN
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function set_new_DTOKEN
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for balanceFulcrumInToken
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for balanceFulcrumInToken
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function balanceFulcrumInToken
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for _balanceFulcrumInToken
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for _balanceFulcrumInToken
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function _balanceFulcrumInToken
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for transfer
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for transfer
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function transfer
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for transferFrom
