[INFO] | 2024-11-10 07:38:26 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Analysis started at: 2024-11-10 07:38:26 AM
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function totalSupply
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function balanceOf
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for allowance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for allowance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function allowance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _approve
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _approve
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _approve
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for fallback
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for fallback
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function fallback
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function onlyOwner
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for nonReentrant
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for nonReentrant
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function nonReentrant
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for noContract
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for noContract
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function noContract
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for buyNBurn
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for buyNBurn
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function buyNBurn
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for getYeldPriceInDai
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for getYeldPriceInDai
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function getYeldPriceInDai
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for getYeldPriceInDai
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for getYeldPriceInDai
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function getYeldPriceInDai
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for balance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for balance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function balance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for balanceCompound
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for balanceCompound
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function balanceCompound
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for balanceFulcrum
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for balanceFulcrum
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function balanceFulcrum
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for balanceAave
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for balanceAave
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function balanceAave
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _balance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _balance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _balance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _balanceCompound
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _balanceCompound
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _balanceCompound
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _balanceFulcrum
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _balanceFulcrum
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _balanceFulcrum
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _balanceAave
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _balanceAave
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _balanceAave
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for extractTokensIfStuck
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for extractTokensIfStuck
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function extractTokensIfStuck
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function constructor
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for isOwner
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for isOwner
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function isOwner
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function transferOwnership
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for renounceOwnership
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for renounceOwnership
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function renounceOwnership
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for approve
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for approve
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function approve
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for increaseAllowance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for increaseAllowance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function increaseAllowance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for decreaseAllowance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for decreaseAllowance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function decreaseAllowance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _transfer
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _transfer
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _transfer
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for sub
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for sub
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function sub
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for decreaseAllowance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for decreaseAllowance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function decreaseAllowance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _transfer
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _transfer
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _transfer
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _mint
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _mint
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _mint
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for increaseAllowance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for increaseAllowance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function increaseAllowance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _mint
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _mint
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _mint
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for div
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for div
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function div
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for mod
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for mod
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function mod
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for callOptionalReturn
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for callOptionalReturn
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function callOptionalReturn
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for supplyCompound
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for supplyCompound
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function supplyCompound
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _withdrawCompound
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _withdrawCompound
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _withdrawCompound
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for supplyFulcrum
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for supplyFulcrum
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function supplyFulcrum
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _withdrawFulcrum
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _withdrawFulcrum
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _withdrawFulcrum
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _withdrawAave
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _withdrawAave
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _withdrawAave
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for recommend
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for recommend
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function recommend
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for balanceDydx
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for balanceDydx
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function balanceDydx
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _balanceDydx
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _balanceDydx
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _balanceDydx
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for supplyDydx
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for supplyDydx
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function supplyDydx
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _withdrawDydx
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _withdrawDydx
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _withdrawDydx
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for getAave
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for getAave
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function getAave
