[INFO] | 2024-09-29 04:12:14 AM | analyzer.etherscan_solc | Analysis started at: 2024-09-29 04:12:14 AM
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for getCodeSize
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Range graph generated
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Processed function oraclize_setNetwork
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for __callback
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for __callback
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | State variable assignement do not exist
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Processed function __callback
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for strConcat
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for strConcat
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | State variable assignement do not exist
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Processed function strConcat
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for strConcat
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for strConcat
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | State variable assignement do not exist
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Processed function strConcat
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for strConcat
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for strConcat
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | State variable assignement do not exist
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Processed function strConcat
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for safeParseInt
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for safeParseInt
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | State variable assignement do not exist
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Processed function safeParseInt
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for parseInt
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for parseInt
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | State variable assignement do not exist
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Processed function parseInt
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for verifySig
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for safer_ecrecover
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | We should not consider this kind of return values!
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | We should not consider this kind of return values!
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for safer_ecrecover
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for verifySig
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | State variable assignement do not exist
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Processed function verifySig
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for ecrecovery
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for safer_ecrecover
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | We should not consider this kind of return values!
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | We should not consider this kind of return values!
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for safer_ecrecover
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for ecrecovery
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | State variable assignement do not exist
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Processed function ecrecovery
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for rollDice
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for rollDice
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Range graph generated
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Processed function rollDice
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for oraclize_setNetwork
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for oraclize_setNetwork
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Range graph generated
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Processed function oraclize_setNetwork
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for oraclize_randomDS_proofVerify__sessionKeyValidity
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for oraclize_randomDS_proofVerify__sessionKeyValidity
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | State variable assignement do not exist
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Processed function oraclize_randomDS_proofVerify__sessionKeyValidity
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for oraclize_setNetwork
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for oraclize_setNetwork
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Range graph generated
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Processed function oraclize_setNetwork
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for __callback
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for __callback
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Range graph generated
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Processed function __callback
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for oraclize_randomDS_proofVerify__sessionKeyValidity
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for oraclize_randomDS_proofVerify__sessionKeyValidity
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | State variable assignement do not exist
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Processed function oraclize_randomDS_proofVerify__sessionKeyValidity
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for oraclize_randomDS_proofVerify__main
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for oraclize_randomDS_proofVerify__main
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Range graph generated
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Processed function oraclize_randomDS_proofVerify__main
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for oraclize_randomDS_proofVerify__main
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for oraclize_randomDS_proofVerify__main
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Range graph generated
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Processed function oraclize_randomDS_proofVerify__main
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for oraclize_randomDS_proofVerify__returnCode
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for oraclize_randomDS_proofVerify__returnCode
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Range graph generated
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Processed function oraclize_randomDS_proofVerify__returnCode
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Generating return summary for oraclize_randomDS_proofVerify__returnCode
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Return summary generated for oraclize_randomDS_proofVerify__returnCode
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Range graph generated
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Processed function oraclize_randomDS_proofVerify__returnCode
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Value Range Analysis took 0.088459 seconds
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Value Range Analysis finished
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Storage dependency graph compostion started!
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Storage dependency graph compostion finished!
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Dependency detection started!
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Dependency detection finished!
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Static Analysis took 18.838770 seconds
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Dependency does not exist
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Symbolic execution is not needed!
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Analysis finished!
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Analysis took 18.838945 seconds
[INFO] | 2024-09-29 04:12:33 AM | analyzer.etherscan_solc | Analysis finished at: 2024-09-29 04:12:33 AM

real	0m20.449s
user	0m22.697s
sys	0m4.269s
