[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Analysis started at: 2024-11-10 07:37:25 AM
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Processed function buyXname
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Generating return summary for reLoadXid
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Return summary generated for reLoadXid
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Processed function reLoadXid
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Generating return summary for reLoadXaddr
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Return summary generated for reLoadXaddr
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Processed function reLoadXaddr
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Generating return summary for reLoadXname
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Return summary generated for reLoadXname
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Can there be this kind of variables
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Processed function reLoadXname
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Value Range Analysis took 0.207887 seconds
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Value Range Analysis finished
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Dependency detection started!
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Dependency detection finished!
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Static Analysis took 24.676054 seconds
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Dependency does not exist
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Symbolic execution is not needed!
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Analysis finished!
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Analysis took 24.676429 seconds
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x09ab651217b86d1ee7236e0fad1ebb19185fe769 | Analysis finished at: 2024-11-10 07:37:50 AM
