[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Analysis started at: 2024-11-10 07:39:33 AM
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function setCrowdsaleManager
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for approve
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for approve
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function approve
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for changeEscrow
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for changeEscrow
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function changeEscrow
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for burnTokens
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for burnTokens
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function burnTokens
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for safeWithdraw
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for safeWithdraw
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function safeWithdraw
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for changeEscrow
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for changeEscrow
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function changeEscrow
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for changeMinEth
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for changeMinEth
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function changeMinEth
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for changeTimeInvest
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for changeTimeInvest
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function changeTimeInvest
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for changeTimeOneSession
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for changeTimeOneSession
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function changeTimeOneSession
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for changeRateWin
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for changeRateWin
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function changeRateWin
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for changeRateLoss
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for changeRateLoss
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function changeRateLoss
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for changeRateFee
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for changeRateFee
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function changeRateFee
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for withdrawEther
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for withdrawEther
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function withdrawEther
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for resetSession
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for resetSession
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function resetSession
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for openSession
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for openSession
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function openSession
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for closeInvest
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for closeInvest
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function closeInvest
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for executeTransaction
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for executeTransaction
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function executeTransaction
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for NamiMultiSigWallet
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for NamiMultiSigWallet
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function NamiMultiSigWallet
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for addOwner
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for addOwner
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function addOwner
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for changeRequirement
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for changeRequirement
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function changeRequirement
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for replaceOwner
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for replaceOwner
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function replaceOwner
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for addTransaction
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for addTransaction
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function addTransaction
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for revokeConfirmation
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for revokeConfirmation
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function revokeConfirmation
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for fallback
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for fallback
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function fallback
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for closeSession
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for closeSession
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function closeSession
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for migrateToken
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for migrateToken
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function migrateToken
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for migrateForInvestor
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for migrateForInvestor
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function migrateForInvestor
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for withdrawNAC
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for withdrawNAC
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function withdrawNAC
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for _withdrawNAC
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for _withdrawNAC
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function _withdrawNAC
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for closeAskOrder
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for closeAskOrder
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function closeAskOrder
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for buyNac
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for buyNac
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function buyNac
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for sellNac
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for sellNac
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function sellNac
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for approveAndCall
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for approveAndCall
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function approveAndCall
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for confirmTransaction
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for confirmTransaction
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function confirmTransaction
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for removeOwner
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for removeOwner
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function removeOwner
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for withdrawTopForTeam
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for withdrawTopForTeam
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function withdrawTopForTeam
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for withdrawNonTopForTeam
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for withdrawNonTopForTeam
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function withdrawNonTopForTeam
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for withdrawTop
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for withdrawTop
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function withdrawTop
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for withdrawNonTop
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for withdrawNonTop
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function withdrawNonTop
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for submitTransaction
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for submitTransaction
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function submitTransaction
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Value Range Analysis took 0.108191 seconds
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Value Range Analysis finished
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Dependency detection started!
Traceback (most recent call last):
  File "contractlint.py", line 115, in analyze_contracts
    detection = Detection(slither_obj, contract_name, composed_sdg, sdg_objects, icfg_objects, graph_dir, dump_graph, dao, tod, generated_vrg, log)
  File "/root/sailfish/code/static_analysis/analysis/detection.py", line 63, in __init__
    self.setup()
  File "/root/sailfish/code/static_analysis/analysis/detection.py", line 66, in setup
    self.global_vars, self.global_constant_vars, self.range_vars, self.global_blocks, self.range_blocks, self.total_range_instructions = compute_range_blocks(self._slither, self.vrg_obj, self._log)
  File "/root/sailfish/code/static_analysis/analysis/symex_helper.py", line 1379, in compute_range_blocks
    global_vars, global_constant_vars, range_vars, global_blocks, range_blocks = get_statevar_assignments(slither_obj, vrg_obj)
  File "/root/sailfish/code/static_analysis/analysis/symex_helper.py", line 365, in get_statevar_assignments
    conditional_blocks = generate_conditional_irs(scope_str, json_block['addr'], nop_block_addr, range_node, triplet[1])
  File "/root/sailfish/code/static_analysis/analysis/symex_helper.py", line 235, in generate_conditional_irs
    if range_node._true_or_false[pred_node] == 'true':
KeyError: <range_node.RangeNode object at 0x7f5e46bf0b00>

real	0m16.530s
user	0m17.842s
sys	0m2.893s
