[INFO] | 2024-11-10 07:38:11 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Analysis started at: 2024-11-10 07:38:11 AM
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Generating return summary for setEndDate
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Return summary generated for setEndDate
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Range graph generated
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Processed function setEndDate
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Generating return summary for setMinimalContribution
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Return summary generated for setMinimalContribution
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Range graph generated
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Processed function setMinimalContribution
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Generating return summary for addAssetsOwner
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Return summary generated for addAssetsOwner
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Range graph generated
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Processed function addAssetsOwner
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Generating return summary for removeAssetsOwner
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Return summary generated for removeAssetsOwner
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Range graph generated
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Processed function removeAssetsOwner
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Generating return summary for getAssetsOwners
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Return summary generated for getAssetsOwners
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Processed function getAssetsOwners
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Generating return summary for unlockTokens
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Return summary generated for unlockTokens
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Range graph generated
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Processed function unlockTokens
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Generating return summary for sendTokensToHold
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Return summary generated for sendTokensToHold
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Range graph generated
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Processed function sendTokensToHold
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Generating return summary for getTokensBack
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Return summary generated for getTokensBack
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Range graph generated
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Processed function getTokensBack
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Generating return summary for sendTokensToHold
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Return summary generated for sendTokensToHold
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Range graph generated
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Processed function sendTokensToHold
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Generating return summary for getTokensBack
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Return summary generated for getTokensBack
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Range graph generated
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Processed function getTokensBack
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Generating return summary for fallback
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Return summary generated for fallback
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Range graph generated
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Processed function fallback
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Generating return summary for fallback
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Return summary generated for fallback
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Range graph generated
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Processed function fallback
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Generating return summary for OpportyPresale2
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Return summary generated for OpportyPresale2
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Range graph generated
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Processed function OpportyPresale2
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Value Range Analysis took 0.085877 seconds
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Value Range Analysis finished
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Dependency detection started!
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Dependency detection finished!
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Static Analysis took 8.148952 seconds
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Dependency does not exist
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Symbolic execution is not needed!
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Analysis finished!
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Analysis took 8.149168 seconds
[INFO] | 2024-11-10 07:38:19 AM | analyzer.0x94554c78bd90dc7047f1a400dd3c5730991d9484 | Analysis finished at: 2024-11-10 07:38:19 AM
