[INFO] | 2024-11-10 07:37:03 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Analysis started at: 2024-11-10 07:37:03 AM
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_setNetwork
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for strConcat
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for strConcat
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function strConcat
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for strConcat
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for strConcat
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function strConcat
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for strConcat
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for strConcat
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function strConcat
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for parseInt
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for parseInt
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function parseInt
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for verifySig
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for safer_ecrecover
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | We should not consider this kind of return values!
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | We should not consider this kind of return values!
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for safer_ecrecover
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for verifySig
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function verifySig
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for ecrecovery
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for safer_ecrecover
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | We should not consider this kind of return values!
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | We should not consider this kind of return values!
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for safer_ecrecover
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for ecrecovery
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function ecrecovery
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for _investAsEarlybird
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for _investAsEarlybird
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function _investAsEarlybird
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for _investAsBonusProgram
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for _investAsBonusProgram
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function _investAsBonusProgram
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
