[INFO] | 2024-11-10 07:37:41 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Analysis started at: 2024-11-10 07:37:41 AM
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for startICO
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for startICO
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function startICO
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for buyTokens
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for buyTokens
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function buyTokens
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for issueTokensFromOtherCurrency
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for issueTokensFromOtherCurrency
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function issueTokensFromOtherCurrency
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for setState
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for setState
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function setState
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for fallback
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for fallback
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function fallback
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Value Range Analysis took 0.076145 seconds
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Value Range Analysis finished
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Dependency detection started!
