[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Analysis started at: 2024-11-10 07:38:28 AM
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function transfer
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function transferFrom
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for _burnFrom
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for _burnFrom
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function _burnFrom
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function transferFrom
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function transfer
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for _burnFrom
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for _burnFrom
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function _burnFrom
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for setInfo
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for setInfo
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function setInfo
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for fallback
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for fallback
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function fallback
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for getWinners
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for getWinners
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function getWinners
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for fallback
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for fallback
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function fallback
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for fallback
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for fallback
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function fallback
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for fallback
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for fallback
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function fallback
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for fallback
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for fallback
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function fallback
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for fallback
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for fallback
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function fallback
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Value Range Analysis took 0.100283 seconds
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Value Range Analysis finished
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Dependency detection started!
[INFO] | 2024-11-10 07:38:53 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions setInfo and setGameWaveAddress
[INFO] | 2024-11-10 07:39:06 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions setInfo and setGameWaveAddress
[INFO] | 2024-11-10 07:39:08 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions setInfo and setGameWaveAddress
[INFO] | 2024-11-10 07:39:18 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions setInfo and setBearsAddress
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions setInfo and setBearsAddress
[INFO] | 2024-11-10 07:39:30 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions setInfo and setBearsAddress
[INFO] | 2024-11-10 07:39:40 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions setInfo and setBullsAddress
[INFO] | 2024-11-10 07:39:49 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions setInfo and setBullsAddress
[INFO] | 2024-11-10 07:43:15 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions setInfo and setInfo
[INFO] | 2024-11-10 07:46:46 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions setInfo and setInfo
[INFO] | 2024-11-10 07:47:14 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions setInfo and setInfo
[INFO] | 2024-11-10 07:47:28 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions setInfo and setInfo
[INFO] | 2024-11-10 07:51:08 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions setInfo and calculateProbability
[INFO] | 2024-11-10 07:55:34 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions setInfo and calculateProbability
[INFO] | 2024-11-10 07:56:10 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions setInfo and calculateProbability
[INFO] | 2024-11-10 07:56:28 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions setInfo and calculateProbability
[INFO] | 2024-11-10 07:59:22 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions setInfo and getWinners
[INFO] | 2024-11-10 08:02:03 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions setInfo and getWinners
[INFO] | 2024-11-10 08:02:33 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions setInfo and getWinners
[INFO] | 2024-11-10 08:02:44 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions setInfo and getWinners
[INFO] | 2024-11-10 08:03:12 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions calculateProbability and setGameWaveAddress
[INFO] | 2024-11-10 08:03:37 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions calculateProbability and setGameWaveAddress
[INFO] | 2024-11-10 08:03:42 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions calculateProbability and setGameWaveAddress
[INFO] | 2024-11-10 08:04:04 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions calculateProbability and setBearsAddress
[INFO] | 2024-11-10 08:04:25 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions calculateProbability and setBearsAddress
[INFO] | 2024-11-10 08:04:28 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions calculateProbability and setBearsAddress
[INFO] | 2024-11-10 08:04:49 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions calculateProbability and setBullsAddress
[INFO] | 2024-11-10 08:05:09 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | DAO dependency detected in file 0x1f42f986f9ef31d6ef787565b211bce0eb877bcc.sol in contract Bank in by composing functions calculateProbability and setBullsAddress
