[INFO] | 2024-11-10 07:38:58 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Analysis started at: 2024-11-10 07:38:58 AM
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Generating return summary for sendTokensToHold
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Return summary generated for sendTokensToHold
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Processed function sendTokensToHold
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Generating return summary for getTokensBack
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Return summary generated for getTokensBack
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Processed function getTokensBack
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Generating return summary for fallback
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Return summary generated for fallback
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Processed function fallback
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Generating return summary for OpportyWhiteList
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Return summary generated for OpportyWhiteList
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Processed function OpportyWhiteList
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Value Range Analysis took 0.101601 seconds
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Value Range Analysis finished
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Dependency detection started!
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Dependency detection finished!
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Static Analysis took 5.453057 seconds
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Dependency does not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Symbolic execution is not needed!
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Analysis finished!
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Analysis took 5.453405 seconds
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0xe85083dec29ca5287a00a29f667a8c5489cdf297 | Analysis finished at: 2024-11-10 07:39:04 AM
