[INFO] | 2024-11-10 07:41:39 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Analysis started at: 2024-11-10 07:41:39 AM
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Range graph generated
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Processed function buyXname
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Generating return summary for reLoadXid
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Return summary generated for reLoadXid
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Range graph generated
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Processed function reLoadXid
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Generating return summary for reLoadXaddr
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Return summary generated for reLoadXaddr
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Range graph generated
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Processed function reLoadXaddr
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Generating return summary for reLoadXname
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Return summary generated for reLoadXname
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Range graph generated
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Processed function reLoadXname
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Value Range Analysis took 0.118275 seconds
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Value Range Analysis finished
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Dependency detection started!
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Dependency detection finished!
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Static Analysis took 18.683845 seconds
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Dependency does not exist
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Symbolic execution is not needed!
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Analysis finished!
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Analysis took 18.684060 seconds
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Analysis finished at: 2024-11-10 07:41:58 AM
