[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Analysis started at: 2024-11-10 07:39:28 AM
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function onlyOwner
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for nonReentrant
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for nonReentrant
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function nonReentrant
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for noContract
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for noContract
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function noContract
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for buyNBurn
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for buyNBurn
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function buyNBurn
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for getYeldPriceInDai
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for getYeldPriceInDai
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function getYeldPriceInDai
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for getYeldPriceInDai
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for getYeldPriceInDai
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function getYeldPriceInDai
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for balance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for balance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function balance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for balanceDydxAvailable
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for balanceDydxAvailable
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function balanceDydxAvailable
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for balanceCompound
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for balanceCompound
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function balanceCompound
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for balanceFulcrumAvailable
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for balanceFulcrumAvailable
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function balanceFulcrumAvailable
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for balanceFulcrum
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for balanceFulcrum
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function balanceFulcrum
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for balanceAaveAvailable
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for balanceAaveAvailable
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function balanceAaveAvailable
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for balanceAave
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for balanceAave
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function balanceAave
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for extractTokensIfStuck
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for extractTokensIfStuck
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function extractTokensIfStuck
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for constructor
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for constructor
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function constructor
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for isOwner
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for isOwner
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function isOwner
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function transferOwnership
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for renounceOwnership
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for renounceOwnership
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function renounceOwnership
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for approve
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for approve
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function approve
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for increaseAllowance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for increaseAllowance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function increaseAllowance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for decreaseAllowance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for decreaseAllowance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function decreaseAllowance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for _transfer
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for _transfer
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function _transfer
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for sub
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for sub
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function sub
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for decreaseAllowance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for decreaseAllowance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function decreaseAllowance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for _transfer
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for _transfer
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function _transfer
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for _mint
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for _mint
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function _mint
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for increaseAllowance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for increaseAllowance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function increaseAllowance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for _mint
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for _mint
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function _mint
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for div
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for div
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function div
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for mod
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for mod
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function mod
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for callOptionalReturn
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for callOptionalReturn
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function callOptionalReturn
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for _supplyCompound
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for _supplyCompound
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function _supplyCompound
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for _withdrawCompound
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for _withdrawCompound
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function _withdrawCompound
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for _supplyFulcrum
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for _supplyFulcrum
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function _supplyFulcrum
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for _withdrawFulcrum
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for _withdrawFulcrum
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function _withdrawFulcrum
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for _withdrawAave
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for _withdrawAave
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function _withdrawAave
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for recommend
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for recommend
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function recommend
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for balanceDydx
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for balanceDydx
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function balanceDydx
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for _supplyDydx
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for _supplyDydx
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function _supplyDydx
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for _withdrawDydx
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for _withdrawDydx
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function _withdrawDydx
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for getAave
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for getAave
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function getAave
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for getAaveCore
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for getAaveCore
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function getAaveCore
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for constructor
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for constructor
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function constructor
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for isOwner
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for isOwner
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function isOwner
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function transferOwnership
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for renounceOwnership
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for renounceOwnership
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function renounceOwnership
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for updatePercentages
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for updatePercentages
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function updatePercentages
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for constructor
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for constructor
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function constructor
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for isOwner
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for isOwner
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function isOwner
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for approve
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for approve
